@T,table
Created,2020-05-27 21:46
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2013-12-15 15:00,284.8641044273626
,2013-12-15 16:00,-9999
,2013-12-15 17:00,281.4333963402324
,2013-12-15 18:00,280.8983702582371
,2013-12-15 19:00,280.7270494878393
,2013-12-15 20:00,280.60297806194166

